"player_id","player_name","match_type","event","grade","start_date","end_date","status","current_round","points_override","source_url","notes"
"marco-meacci","Marco Meacci","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"marco-meacci","Marco Meacci","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"maria-idita-cotarcea","Maria Idita Cotarcea","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (Q); leitura do draw: ITF API: derrota encontrada."
"maria-malina-rosca","Maria Malina Rosca","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"maria-malina-rosca","Maria Malina Rosca","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"marin-abadzhiev","Marin Abadzhiev","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"maryia-magro","Maryia Magro","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"maryia-magro","Maryia Magro","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"masa-jankovic","Masa Jankovic","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"matei-crisan","Matei Crisan","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"matei-crisan","Matei Crisan","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"mattia-aiassa","Mattia Aiassa","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"mattia-aiassa","Mattia Aiassa","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"melissa-maria-mingea","Melissa Maria Mingea","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"melissa-maria-mingea","Melissa Maria Mingea","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","Q1","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"mina-markovic","Mina Markovic","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"mina-markovic","Mina Markovic","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"natalia-maria-dicu","Natalia Maria Dicu","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"natalia-maria-dicu","Natalia Maria Dicu","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"olav-berg","Olav Berg","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"ollie-knight","Ollie Knight","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"ollie-knight","Ollie Knight","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"pavel-skvortcov","Pavel Skvortcov","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"pavel-skvortcov","Pavel Skvortcov","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"rafael-asadullin","Rafael Asadullin","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"rafael-asadullin","Rafael Asadullin","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"rafaela-simeonova","Rafaela Simeonova","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"rafaela-simeonova","Rafaela Simeonova","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"rares-andrei-ionescu","Rares Andrei Ionescu","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R16","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"rares-andrei-ionescu","Rares Andrei Ionescu","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"rodion-chetverikov","Rodion Chetverikov","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R16","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"rodion-chetverikov","Rodion Chetverikov","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"samarth-sahita","Samarth Sahita","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"samarth-sahita","Samarth Sahita","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"sara-nicole-sitar","SARA NICOLE SITAR","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"sara-nicole-sitar","SARA NICOLE SITAR","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"sofia-mihaila","Sofia Mihaila","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"sofia-mihaila","Sofia Mihaila","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"sofia-tatu","Sofia Tatu","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"sofia-tatu","Sofia Tatu","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"sonia-erika-butuc-cerchez","Sonia Erika Butuc Cerchez","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"sonia-erika-butuc-cerchez","Sonia Erika Butuc Cerchez","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"stanislav-kosev","Stanislav Kosev","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: derrota encontrada."
"stanislav-kosev","Stanislav Kosev","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"stefan-cristian-enache","Stefan-Cristian Enache","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"stefan-cristian-enache","Stefan-Cristian Enache","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"teodora-georgiana-petre","TEODORA GEORGIANA PETRE","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"teodora-georgiana-petre","TEODORA GEORGIANA PETRE","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"tiana-vrajitoriu","Tiana Vrajitoriu","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"tiana-vrajitoriu","Tiana Vrajitoriu","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"tudor-alexandru-zecheru","Tudor Alexandru Zecheru","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: partida pendente."
"tudor-alexandru-zecheru","Tudor Alexandru Zecheru","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Eliminado","R64","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: derrota encontrada."
"valeria-garnevska","Valeria Garnevska","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"valeria-garnevska","Valeria Garnevska","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"veronica-cervac","Veronica Cervac","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
"veronica-cervac","Veronica Cervac","Singles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","R32","","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF (MD); leitura do draw: ITF API: partida pendente."
"viola-severi","VIOLA SEVERI","Doubles","J100 Bucharest","J100","2026-05-25","2026-05-30","Ativo","QF","0","https://www.itftennis.com/en/tournament/j100-bucharest/rou/2026/j-j100-rou-2026-001/draws-and-results/","Encontrado na ITF; leitura do draw de duplas: ITF API: bye encontrado; atleta avancou sem pontuar."
